AAA,NTGA,Anaa Airport,Anaa; Tuamotus; French Polynesia
XGG,DFEG,Gorom Gorom Airport,Gorom Gorom; Burkina Faso
XGN,FNXA,Xangongo Airport,Xangongo; Angola
XGR,CYLU,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq; Quebec; Canada
XIC,ZUXC,Xichang Qingshan Airport,Qingshan; China
XIL,ZBXH,Xilinhot Airport,Xilinhot; Inner Mongolia; China
XIN,ZGXN,Xingning Airport,Xingning; China
XIY,ZLXY,Xi'an Xianyang International Airport,Xianyang; Shaanxi; China
XKA,DFEL,Kantchari Airport,Kantchari; Burkina Faso
XKH,VLXK,Xieng Khouang Airport,Xieng Khouang; Laos
XKS,CYAQ,Kasabonika Airport,Kasabonika First Nation; Ontario; Canada
XKY,DFCA,Kaya Airport,Kaya; Burkina Faso
XLB,CZWH,Lac Brochet Airport,Lac Brochet; Manitoba; Canada
XLS,GOSS,Saint-Louis Airport,Saint-Louis; Senegal
XLU,DFCL,Leo Airport,Leo; Burkina Faso
XLW,EDWD,Lemwerder Airport,Lemwerder; Lower Saxony; Germany
XMD,KMDS,Madison Municipal Airport (FAA: MDS),Madison; South Dakota; United States
XMF,LFSM,Montbéliard Courcelles Airport,Montbéliard; France
XMG,VNMN,Mahendranagar Airport,Mahendranagar; Mahakali; Nepal
XMH,NTGI,Manihi Airport,Manihi; French Polynesia
XMI,HTMI,Masasi Airport,Masasi; Tanzania
XML,YMIN,Minlaton Airport,Minlaton; South Australia; Australia
XMN,ZSAM,Xiamen Gaoqi International Airport,Xiamen; Fujian; China
XMS,SEMC,Macas Airport (Edmundo Carvajal Airport),Macas; Ecuador
XMU,LFHY,Moulins - Montbeugny Airport,Moulins; Allier; France
XMY,YYMI,Yam Island Airport,Yam Island; Queensland; Australia
XNA,KXNA,Northwest Arkansas Regional Airport,Fayetteville/Springdale; Arkansas; United States
XNN,ZLXN,Xining Caojiabu Airport,Xining; Qinghai; China
XNT,ZBXT,Xingtai Airport,Xingtai; Hebei; China
XNU,DFON,Nouna Airport,Nouna; Burkina Faso
XOG,LFMO,Orange-Caritat Air Base,Orange; France
XPA,DFEP,Pama Airport,Pama; Burkina Faso
XPK,CZFG,Pukatawagan Airport,Pukatawagan; Manitoba; Canada
XPL,MHSC,Palmerola Air Base (Soto Cano Air Base),Comayagua; Honduras
XPP,CZNG,Poplar River Airport,Poplar River; Manitoba; Canada
XPR,KIEN,Pine Ridge Airport (FAA: IEN),Pine Ridge; South Dakota; United States
XQP,MRQP,Quepos Managua Airport,Quepos; Costa Rica
XRR,CYDM,Ross River Airport,Ross River; Yukon; Canada
XRY,LEJR,Jerez Airport (La Parra Airport),Jerez de la Frontera; Spain
XSC,MBSC,South Caicos Airport,South Caicos; Turks and Caicos Islands
XSD,KTNX,Tonopah Test Range Airport (FAA: TNX),Tonopah; Nevada; United States
XSE,DFES,Sebba Airport,Sebba; Burkina Faso
XSI,CZSN,South Indian Lake Airport,South Indian Lake; Manitoba; Canada
XSO,RPNO,Siocon Airport,Siocon; Zamboanga del Norte; Philippines
XSP,WSSL,Seletar Airport,Seletar; Singapore
XTG,YTGM,Thargomindah Airport,Thargomindah; Queensland; Australia
XTL,CYBQ,Tadoule Lake Airport,Tadoule Lake; Manitoba; Canada
XTO,YTAM,Taroom Airport,Taroom; Queensland; Australia
XTR,YTAA,Tara Airport,Tara; Queensland; Australia
XUZ,ZSXZ,Xuzhou Airport,Xuzhou; Jiangsu; China
XVS,LFAV,Valenciennes - Denain Aerodrome,Valenciennes; France
XXN,OERY,Riyadh Air Base,Riyadh Air Base; Saudi Arabia
XYA,AGGY,Yandina Airport,Yandina; Solomon Islands
XYE,VYYE,Ye Airport,Ye; Mon State; Myanmar (Burma)
XYT,LFIO,Montaudran Airport,Toulouse; France
XZA,DFEZ,Zabré Airport,Zabré; Burkina Faso
YAC,CYAC,Cat Lake Airport,Cat Lake; Ontario; Canada
YAG,CYAG,Fort Frances Municipal Airport,Fort Frances; Ontario; Canada
YAI,SCCH,General Bernardo O'Higgins Airport,Chillán; Ñuble; Chile
YAK,PAYA,Yakutat Airport,Yakutat; Alaska; United States
YAL,CYAL,Alert Bay Airport,British Columbia; Canada
YAM,CYAM,Sault Ste. Marie Airport,Sault Ste. Marie; Ontario; Canada
YAN,FZIR,Yangambi Airport,Yangambi; Democratic Republic of the Congo
YAO,FKKY,Yaoundé Airport,Yaoundé; Cameroon
YAP,PTYA,Yap International Airport (FAA: T11),Yap; Federated States of Micronesia
YAS,NFSW,Yasawa Island Airport,Yasawa Island; Fiji
YAT,CYAT,Attawapiskat Airport,Attawapiskat; Ontario; Canada
YAW,CYAW,Shearwater Heliport,Shearwater; Nova Scotia; Canada
YAY,CYAY,St. Anthony Airport,St. Anthony; Newfoundland and Labrador; Canada
YAZ,CYAZ,Tofino Airport,Tofino; British Columbia; Canada
YBA,CYBA,Banff Airport,Banff; Alberta; Canada
YBB,CYBB,Kugaaruk Airport,Kugaaruk; Nunavut; Canada
YBC,CYBC,Baie-Comeau Airport,Baie-Comeau; Quebec; Canada
YBE,CYBE,Uranium City Airport,Uranium City; Saskatchewan; Canada
YBG,CYBG,Bagotville Airport,Bagotville; Quebec; Canada
YBH,CYBH,Bull Harbour Airport,Bull Harbour; British Columbia; Canada
YBK,CYBK,Baker Lake Airport,Baker Lake; Nunavut; Canada
YBL,CYBL,Campbell River Airport,Campbell River; British Columbia; Canada
YBN,CYBN,CFB Borden (heliport),Borden; Ontario; Canada
YBP,ZUYB,Yibin Caiba Airport,Yibin; Sichuan; China
YBR,CYBR,Brandon Municipal Airport (McGill Field),Brandon; Manitoba; Canada
YBT,CYBT,Brochet Airport,Brochet; Manitoba; Canada
YBV,CYBV,Berens River Airport,Berens River; Manitoba; Canada
YBX,CYBX,Lourdes-de-Blanc-Sablon Airport,Lourdes-de-Blanc-Sablon; Quebec; Canada
YBY,CYBF,Bonnyville Airport,Bonnyville; Alberta; Canada
YCB,CYCB,Cambridge Bay Airport,Cambridge Bay; Nunavut; Canada
YCC,CYCC,Cornwall Regional Airport,Cornwall; Ontario; Canada
YCD,CYCD,Nanaimo Airport,Nanaimo; British Columbia; Canada
YCE,CYCE,Centralia/James T. Field Memorial Aerodrome,Centralia; Ontario; Canada
YCG,CYCG,West Kootenay Regional Airport (Castlegar Airport),Castlegar; British Columbia; Canada
YCH,CYCH,Miramichi Airport,Miramichi; New Brunswick; Canada
YCI,CWCI,Caribou Island Airport,Caribou Island; Ontario; Canada
YCL,CYCL,Charlo Airport,Charlo; New Brunswick; Canada
YCM,CYSN,St. Catharines/Niagara District Airport,St. Catharines; Ontario; Canada
YCN,CYCN,Cochrane Airport,Cochrane; Ontario; Canada
YCO,CYCO,Kugluktuk Airport,Kugluktuk; Nunavut; Canada
YCP,CYCP,Blue River Airport,Blue River (Co-op Point); British Columbia; Canada
YCQ,CYCQ,Chetwynd Airport,Chetwynd; British Columbia; Canada
YCR,CYCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake; Manitoba; Canada
YCS,CYCS,Chesterfield Inlet Airport,Chesterfield Inlet; Nunavut; Canada
YCT,CYCT,Coronation Airport,Coronation; Alberta; Canada
YCV,CYCV,Cartierville Airport,Cartierville; Quebec; Canada
YCW,CYCW,Chilliwack Airport,Chilliwack; British Columbia; Canada
YCX,CYCX,CFB Gagetown (heliport),Gagetown; New Brunswick; Canada
YCY,CYCY,Clyde River Airport,Clyde River; Nunavut; Canada
YCZ,CYCZ,Fairmont Hot Springs Airport,Fairmont Hot Springs; British Columbia; Canada
YDA,CYDA,Dawson City Airport,Dawson City; Yukon; Canada
YDB,CYDB,Burwash Airport,Burwash Landing; Yukon; Canada
YDF,CYDF,Deer Lake Regional Airport,Deer Lake; Newfoundland and Labrador; Canada
YDG,CYID,Digby/Annapolis Regional Airport,Digby; Nova Scotia; Canada
YDK,CYDK,Main Duck Island Airport,Main Duck Island; Ontario; Canada
YDL,CYDL,Dease Lake Airport,Dease Lake; British Columbia; Canada
YDN,CYDN,Lt. Col W.G. (Billy) Barker VC Airport,Dauphin; Manitoba; Canada
YDO,CYDO,Dolbeau-Saint-Félicien Airport,Dolbeau-Mistassini; Quebec; Canada
YDP,CYDP,Nain Airport,Nain; Newfoundland and Labrador; Canada
YDQ,CYDQ,Dawson Creek Airport,Dawson Creek; British Columbia; Canada
YDR,CYDR,Broadview Airport,Broadview; Saskatchewan; Canada
YDT,CZBB,Boundary Bay Airport,Delta; British Columbia; Canada
YDV,CZTA,Bloodvein River Airport,Bloodvein River; Manitoba; Canada
YEC,RKTY,Yechon Airport,Yechon; South Korea
YED,CYED,CFB Edmonton (Namao Field),Edmonton; Alberta; Canada
YEG,CYEG,Edmonton International Airport,Edmonton; Alberta; Canada
YEI,LTBR,Yenişehir Airport,Yenişehir; Bursa; Turkey
YEK,CYEK,Arviat Airport,Arviat; Nunavut; Canada
YEL,CYEL,Elliot Lake Municipal Airport,Elliot Lake; Ontario; Canada
YEM,CYEM,Manitowaning/Manitoulin East Municipal Airport,Manitowaning; Ontario; Canada
YEN,CYEN,Estevan Airport,Estevan; Saskatchewan; Canada
YEO,EGDY,RNAS Yeovilton,Yeovilton; England; United Kingdom
YEP,CYEP,Estevan Point Airport,Estevan Point; British Columbia; Canada
YER,CYER,Fort Severn Airport,Fort Severn; Ontario; Canada
YET,CYET,Edson Airport,Edson; Alberta; Canada
YEU,CYEU,Eureka Aerodrome,Eureka; Nunavut; Canada
YEV,CYEV,Inuvik (Mike Zubko) Airport,Inuvik; Northwest Territories; Canada
YEY,CYEY,Amos/Magny Airport,Amos; Quebec; Canada
YFA,CYFA,Fort Albany Airport,Fort Albany; Ontario; Canada
YFB,CYFB,Iqaluit Airport,Iqaluit; Nunavut; Canada
YFC,CYFC,Fredericton International Airport,Fredericton; New Brunswick; Canada
YFD,CYFD,Brantford Airport,Brantford; Ontario; Canada
YFE,CYFE,Forestville Airport,Forestville; Quebec; Canada
YFH,CYFH,Fort Hope Airport,Fort Hope; Ontario; Canada
YFL,CYFL,Fort Reliance Airport,Fort Reliance; Northwest Territories; Canada
YFO,CYFO,Flin Flon Airport,Flin Flon; Manitoba; Canada
YFR,CYFR,Fort Resolution Airport,Fort Resolution; Northwest Territories; Canada
YFS,CYFS,Fort Simpson Airport,Fort Simpson; Northwest Territories; Canada
YGA,CYGA,Gagnon Airport,Gagnon; Quebec; Canada
YGB,CYGB,Texada/Gillies Bay Airport,Texada Island; British Columbia; Canada
YGH,CYGH,Fort Good Hope Airport,Fort Good Hope; Northwest Territories; Canada
YGJ,RJOH,Miho-Yonago Airport,Yonago; Tottori; Japan
YGK,CYGK,Kingston/Norman Rogers Airport,Kingston; Ontario; Canada
YGL,CYGL,La Grande Rivière Airport,Radisson; Quebec; Canada
YGM,CYGM,Gimli Industrial Park Airport,Gimli; Manitoba; Canada
YGO,CYGO,Gods Lake Narrows Airport,Gods Lake Narrows; Manitoba; Canada
YGP,CYGP,Gaspé Airport,Gaspé; Quebec; Canada
YGQ,CYGQ,Geraldton (Greenstone Regional) Airport,Geraldton; Ontario; Canada
YGR,CYGR,Îles-de-la-Madeleine Airport,Iles-de-la-Madeleine; Quebec; Canada
YGS,CYGS,Germansen Landing Airport,Germansen Landing; British Columbia; Canada
YGT,CYGT,Igloolik Airport,Igloolik; Nunavut; Canada
YGV,CYGV,Havre Saint-Pierre Airport,Havre-Saint-Pierre; Quebec; Canada
YGW,CYGW,Kuujjuarapik Airport,Kuujjuarapik; Quebec; Canada
YGX,CYGX,Gillam Airport,Gillam; Manitoba; Canada
YGY,CYGY,Deception Airport (Deception Bay Airport),Deception; Quebec; Canada
YGZ,CYGZ,Grise Fiord Airport,Grise Fiord; Nunavut; Canada
YHB,CYHB,Hudson Bay Airport,Hudson Bay; Saskatchewan; Canada
YHD,CYHD,Dryden Regional Airport,Dryden; Ontario; Canada
YHE,CYHE,Hope Aerodrome,Hope; British Columbia; Canada
YHF,CYHF,Hearst (René Fontaine) Municipal Airport,Hearst; Ontario; Canada
YHI,CYHI,Ulukhaktok/Holman Airport,Ulukhaktok; Northwest Territories; Canada
YHK,CYHK,Gjoa Haven Airport,Gjoa Haven; Nunavut; Canada
YHM,CYHM,John C. Munro Hamilton International Airport,Hamilton; Ontario; Canada
YHN,CYHN,Hornepayne Municipal Airport,Hornepayne; Ontario; Canada
YHO,CYHO,Hopedale Airport,Hopedale; Labrador; Canada
YHP,CYHP,Poplar Hill Airport,Poplar Hill; Ontario; Canada
YHR,CYHR,Chevery Airport,Chevery; Quebec; Canada
YHT,CYHT,Haines Junction Airport,Haines Junction; Yukon; Canada
YHU,CYHU,Montréal/Saint-Hubert Airport,Saint-Hubert; Longueuil (near Montreal); Quebec; Canada
YHY,CYHY,Hay River/Merlyn Carter Airport,Hay River; Northwest Territories; Canada
YHZ,CYHZ,Halifax Stanfield International Airport,Enfield; Nova Scotia; Canada
YIB,CYIB,Atikokan Municipal Airport,Atikokan; Ontario; Canada
YIF,CYIF,Saint-Augustin Airport,Saint-Augustin; Quebec; Canada
YIH,ZHYC,Yichang Sanxia Airport,Yichang; Hubei; China
YIK,CYIK,Ivujivik Airport,Ivujivik; Québec; Canada
YIN,ZWYN,Yining Airport,Yining; Xinjiang; China
YIO,CYIO,Pond Inlet Airport,Pond Inlet; Nunavut; Canada
YIP,KYIP,Willow Run Airport,Detroit; Michigan; United States
YIV,CYIV,Island Lake Airport,Island Lake; Manitoba; Canada
YIW,ZSYW,Yiwu Airport,Yiwu; Zhejiang; China
YJA,CYJA,Jasper Airport,Jasper; Alberta; Canada
YJF,CYJF,Fort Liard Airport,Fort Liard; Northwest Territories; Canada
YJN,CYJN,Saint-Jean Airport,Saint-Jean-sur-Richelieu; Quebec; Canada
YJT,CYJT,Stephenville Airport,Stephenville; Newfoundland and Labrador; Canada
YKA,CYKA,Kamloops Airport,Kamloops; British Columbia; Canada
YKC,CYKC,Collins Bay Airport,Collins Bay; Saskatchewan; Canada
YKF,CYKF,Kitchener/Waterloo Regional Airport,Waterloo Regional Municipality; Ontario; Canada
YKG,CYAS,Kangirsuk Airport,Kangirsuk; Quebec; Canada
YKL,CYKL,Schefferville Airport,Schefferville; Quebec; Canada
YKM,KYKM,Yakima Air Terminal (McAllister Field),Yakima; Washington; United States
YKN,KYKN,Chan Gurney Municipal Airport,Yankton; South Dakota; United States
YKQ,CYKQ,Waskaganish Airport,Waskaganish; Quebec; Canada
YKS,UEEE,Yakutsk Airport,Yakutsk; Sakha (Yakutia) Republic; Russia
YKX,CYKX,Kirkland Lake Airport,Kirkland Lake; Ontario; Canada
YKY,CYKY,Kindersley Airport,Kindersley; Saskatchewan; Canada
YKZ,CYKZ,Toronto/Buttonville Municipal Airport,Buttonville; Ontario; Canada
YLA,CWJU,Langara Airport,Langara[disambiguation needed ]; British Columbia; Canada
YLB,CYLB,Lac La Biche Airport,Lac La Biche; Alberta; Canada
YLC,CYLC,Kimmirut Airport,Kimmirut; Nunavut; Canada
YLD,CYLD,Chapleau Airport,Chapleau; Ontario; Canada
YLE,CWMT,Wha Ti Airport (TC: CEM3),Lac La Martre; Northwest Territories; Canada
YLG,YYAL,Yalgoo Airport,Yalgoo; Western Australia; Australia
YLH,CYLH,Lansdowne House Airport,Lansdowne House; Ontario; Canada
YLI,EFYL,Ylivieska Airport,Ylivieska; Finland
YLJ,CYLJ,Meadow Lake Airport,Meadow Lake; Saskatchewan; Canada
YLL,CYLL,Lloydminster Airport,Lloydminster; Alberta/Saskatchewan; Canada
YLN,ZYYL,Yilan Airport,Yilan; Heilongjiang; China
YLO,CYLO,Shilo Airport,Shilo; Manitoba; Canada
YLP,CYLP,Mingan Airport,Mingan; Quebec; Canada
YLQ,CYLQ,La Tuque Airport,La Tuque; Quebec; Canada
YLR,CYLR,Leaf Rapids Airport,Leaf Rapids; Manitoba; Canada
YLT,CYLT,Alert Airport,Alert; Nunavut; Canada
YLW,CYLW,Kelowna International Airport,Kelowna; British Columbia; Canada
YMA,CYMA,Mayo Airport,Mayo; Yukon; Canada
YMD,CYMD,Mould Bay Airport,Mould Bay; Northwest Territories; Canada
YME,CYME,Matane Airport,Matane; Quebec; Canada
YMG,CYMG,Manitouwadge Airport,Manitouwadge; Ontario; Canada
YMH,CYMH,Mary's Harbour Airport,Mary's Harbour; Labrador; Canada
YMJ,CYMJ,CFB Moose Jaw,Moose Jaw; Saskatchewan; Canada
YML,CYML,Charlevoix Airport,Charlevoix; Quebec; Canada
YMM,CYMM,Fort McMurray Airport,Fort McMurray; Alberta; Canada
YMN,CYFT,Makkovik Airport,Makkovik; Newfoundland and Labrador; Canada
YMO,CYMO,Moosonee Airport,Moosonee; Ontario; Canada
YMS,SPMS,Moisés Benzaquén Rengifo Airport,Yurimaguas; Peru
YMT,CYMT,Chibougamau/Chapais Airport,Chibougamau; Quebec; Canada
YMW,CYMW,Maniwaki Airport,Maniwaki; Quebec; Canada
YMX,CYMX,Montréal-Mirabel International Airport,Mirabel (near Montreal); Quebec; Canada
YNA,CYNA,Natashquan Airport,Natashquan; Quebec; Canada
YNB,OEYN,Yanbu Airport (Yenbo Airport),Yanbu (Yenbo); Al Madinah; Saudi Arabia
YNC,CYNC,Wemindji Airport,Wemindji; Quebec; Canada
YND,CYND,Gatineau-Ottawa Executive Airport,Gatineau; Quebec; Canada
YNE,CYNE,Norway House Airport,Norway House; Manitoba; Canada
YNG,KYNG,Youngstown-Warren Regional Airport,Youngstown/Warren; Ohio; United States
YNH,CYNH,Hudson's Hope Airport,Hudson's Hope; British Columbia; Canada
YNI,CYNI,Nitchequon Airport,Nitchequon; Quebec; Canada
YNJ,ZYYJ,Yanji Chaoyangchuan Airport,Yanji; Jilin; China
YNL,CYNL,Points North Landing Airport,Points North Landing; Saskatchewan; Canada
YNM,CYNM,Matagami Airport,Matagami; Quebec; Canada
YNS,CYHH,Nemiscau Airport,Nemiscau; Quebec; Canada
YNT,ZSYT,Yantai Laishan International Airport,Yantai; Shandong; China
YNZ,ZSYN,Yancheng Nanyang Airport,Yancheng; Jiangsu; China
YOC,CYOC,Old Crow Airport,Old Crow; Yukon; Canada
YOD,CYOD,CFB Cold Lake,Cold Lake; Alberta; Canada
YOH,CYOH,Oxford House Airport,Oxford House; Manitoba; Canada
YOJ,CYOJ,High Level Airport,High Level; Alberta; Canada
YOL,DNYO,Yola Airport,Yola; Nigeria
YOO,CYOO,Oshawa Airport,Oshawa; Ontario; Canada
YOP,CYOP,Rainbow Lake Airport,Rainbow Lake; Alberta; Canada
YOS,CYOS,Owen Sound/Billy Bishop Regional Airport,Owen Sound; Ontario; Canada
YOT,LLYT,Yotvata Airport,Yotvata; Israel
YOW,CYOW,Ottawa/Macdonald-Cartier International Airport,Ottawa; Ontario; Canada
YOY,CYOY,CFB Valcartier (heliport),Valcartier; Québec; Canada
YPA,CYPA,Prince Albert (Glass Field) Airport,Prince Albert; Saskatchewan; Canada
YPC,CYPC,Paulatuk Airport,Paulatuk; Northwest Territories; Canada
YPE,CYPE,Peace River Airport,Peace River; Alberta; Canada
YPF,CWPF,Esquimalt Airport,Esquimalt; British Columbia; Canada
YPG,CYPG,Portage La Prairie/Southport Airport,Portage la Prairie; Manitoba; Canada
YPH,CYPH,Inukjuak Airport,Inukjuak; Quebec; Canada
YPJ,CYLA,Aupaluk Airport,Aupaluk; Quebec; Canada
YPL,CYPL,Pickle Lake Airport,Pickle Lake; Ontario; Canada
YPM,CYPM,Pikangikum Airport,Pikangikum; Ontario; Canada
YPN,CYPN,Port-Menier Airport,Port-Menier; Quebec; Canada
YPO,CYPO,Peawanuck Airport,Peawanuck; Ontario; Canada
YPQ,CYPQ,Peterborough Airport,Peterborough; Ontario; Canada
YPR,CYPR,Prince Rupert Airport,Prince Rupert; British Columbia; Canada
YPS,CYPD,Port Hawkesbury Airport,Port Hawkesbury; Nova Scotia; Canada
YPW,CYPW,Powell River Airport,Powell River; British Columbia; Canada
YPX,CYPX,Puvirnituq Airport,Puvirnituq; Quebec; Canada
YPY,CYPY,Fort Chipewyan Airport,Fort Chipewyan; Alberta; Canada
YPZ,CYPZ,Burns Lake Airport,Burns Lake; British Columbia; Canada
YQA,CYQA,Muskoka Airport,Muskoka; Ontario; Canada
YQB,CYQB,Québec/Jean Lesage International Airport,Sainte-Foy; Quebec City; Quebec; Canada
YQC,CYHA,Quaqtaq Airport,Quaqtaq; Quebec; Canada
YQD,CYQD,The Pas Airport,The Pas; Manitoba; Canada
YQF,CYQF,Red Deer Regional Airport,Red Deer; Alberta; Canada
YQG,CYQG,Windsor Airport,Windsor; Ontario; Canada
YQH,CYQH,Watson Lake Airport,Watson Lake; Yukon; Canada
YQI,CYQI,Yarmouth Airport,Yarmouth; Nova Scotia; Canada
YQK,CYQK,Kenora Airport,Kenora; Ontario; Canada
YQL,CYQL,Lethbridge County Airport,Lethbridge; Alberta; Canada
YQM,CYQM,Greater Moncton International Airport,Moncton; New Brunswick; Canada
YQN,CYQN,Nakina Airport,Nakina; Ontario; Canada
YQQ,CYQQ,CFB Comox,Comox; British Columbia; Canada
YQR,CYQR,Regina International Airport,Regina; Saskatchewan; Canada
YQS,CYQS,St. Thomas Municipal Airport,St. Thomas; Ontario; Canada
YQT,CYQT,Thunder Bay Airport,Thunder Bay; Ontario; Canada
YQU,CYQU,Grande Prairie Airport,Grande Prairie; Alberta; Canada
YQV,CYQV,Yorkton Municipal Airport,Yorkton; Saskatchewan; Canada
YQW,CYQW,North Battleford (Cameron McIntosh) Airport,North Battleford; Saskatchewan; Canada
YQX,CYQX,Gander International Airport / CFB Gander,Gander; Newfoundland; Canada
YQY,CYQY,Sydney/J.A. Douglas McCurdy Airport,Sydney; Nova Scotia; Canada
YQZ,CYQZ,Quesnel Airport,Quesnel; British Columbia; Canada
YRA,CYRA,Gamètì/Rae Lakes Airport,Gamèti (formerly Rae Lakes); Northwest Territories; Canada
YRB,CYRB,Resolute Bay Airport,Resolute; Nunavut; Canada
YRC,CYRC,Chicoutimi/Saint-Honoré Aerodrome,Chicoutimi; Quebec; Canada
YRF,CYCA,Cartwright Airport,Cartwright; Newfoundland and Labrador; Canada
YRI,CYRI,Rivière-du-Loup Airport,Rivière-du-Loup; Quebec; Canada
YRJ,CYRJ,Roberval Airport,Roberval; Quebec; Canada
YRL,CYRL,Red Lake Airport,Red Lake; Ontario; Canada
YRM,CYRM,Rocky Mountain House Airport,Rocky Mountain House; Alberta; Canada
YRO,CYRO,Rockcliffe Airport,Ottawa; Ontario; Canada
YRP,CYRP,Carp Airport,Carp; Ontario; Canada
YRQ,CYRQ,Trois-Rivières Airport,Trois-Rivières; Quebec; Canada
YRS,CYRS,Red Sucker Lake Airport,Red Sucker Lake; Manitoba; Canada
YRT,CYRT,Rankin Inlet Airport,Rankin Inlet; Nunavut; Canada
YRV,CYRV,Revelstoke Airport,Revelstoke; British Columbia; Canada
YSA,CYSA,Sable Island Airport,Sable Island; Nova Scotia; Canada
YSB,CYSB,Sudbury Airport,Greater Sudbury; Ontario; Canada
YSC,CYSC,Sherbrooke Airport,Sherbrooke; Quebec; Canada
YSD,CYSD,CFB Suffield,Suffield; Alberta; Canada
YSE,CYSE,Squamish Airport,Squamish; British Columbia; Canada
YSF,CYSF,Stony Rapids Airport,Stony Rapids; Saskatchewan; Canada
YSH,CYSH,Smiths Falls-Montague Airport,Smiths Falls; Ontario; Canada
YSJ,CYSJ,Saint John Airport,Saint John; New Brunswick; Canada
YSK,CYSK,Sanikiluaq Airport,Sanikiluaq; Nunavut; Canada
YSL,CYSL,Saint-Léonard Aerodrome,Saint-Léonard; New Brunswick; Canada
YSM,CYSM,Fort Smith Airport,Fort Smith; Northwest Territories; Canada
YSN,CZAM,Salmon Arm Airport,Salmon Arm; British Columbia; Canada
YSP,CYSP,Marathon Aerodrome,Marathon; Ontario; Canada
YSR,CYSR,Nanisivik Airport,Nanisivik; Nunavut; Canada
YST,CYST,St. Theresa Point Airport,St. Theresa Point; Manitoba; Canada
YSU,CYSU,Summerside Airport,Summerside; Prince Edward Island; Canada
YSV,CYSV,Saglek Airport,Saglek; Labrador; Canada
YSY,CYSY,Sachs Harbour Airport,Sachs Harbour; Northwest Territories; Canada
YTA,CYTA,Pembroke Airport,Pembroke; Ontario; Canada
YTD,CZLQ,Thicket Portage Airport,Thicket Portage; Manitoba; Canada
YTE,CYTE,Cape Dorset Airport,Cape Dorset; Nunavut; Canada
YTF,CYTF,Alma Airport,Alma; Quebec; Canada
YTH,CYTH,Thompson Airport,Thompson; Manitoba; Canada
YTJ,CYTJ,Terrace Bay Airport,Terrace Bay; Ontario; Canada
YTL,CYTL,Big Trout Lake Airport,Big Trout Lake; Ontario; Canada
